fixture_name,partition,condition,solver,node_name,node_type,server_count,qlen,util,respt,residt,tput
B_scaleAxis_tasks60_chain,B,baseline,LN,E38,Entry,1,27.500035388780244,NaN,5.500114005468747,NaN,4.999902795003347
B_scaleAxis_tasks60_chain,B,baseline,LN,E39,Entry,1,27.50003673343378,NaN,5.50011369608214,NaN,4.9999033207300245
B_scaleAxis_tasks60_chain,B,baseline,LN,E40,Entry,1,27.500037715811114,NaN,5.500113476687498,NaN,4.999903698782103
B_scaleAxis_tasks60_chain,B,baseline,LN,E41,Entry,1,27.50003842203422,NaN,5.500113324531626,NaN,4.999903965501664
B_scaleAxis_tasks60_chain,B,baseline,LN,E42,Entry,1,27.50003891844169,NaN,5.500113222464978,NaN,4.99990414853988
B_scaleAxis_tasks60_chain,B,baseline,LN,E43,Entry,1,27.50003925594961,NaN,5.500113157601985,NaN,4.999904268867708
B_scaleAxis_tasks60_chain,B,baseline,LN,E44,Entry,1,27.500039473499417,NaN,5.500113120290701,NaN,4.9999043423394065
B_scaleAxis_tasks60_chain,B,baseline,LN,E45,Entry,1,27.500039600771597,NaN,5.500113103323335,NaN,4.999904380903593
B_scaleAxis_tasks60_chain,B,baseline,LN,E46,Entry,1,27.500039660311707,NaN,5.500113101333514,NaN,4.999904393537701
B_scaleAxis_tasks60_chain,B,baseline,LN,E47,Entry,1,27.500039669188894,NaN,5.500113110337775,NaN,4.999904386966334
B_scaleAxis_tasks60_chain,B,baseline,LN,E48,Entry,1,27.500039640284044,NaN,5.500113127387938,NaN,4.999904366211482
B_scaleAxis_tasks60_chain,B,baseline,LN,E49,Entry,1,27.500039583286377,NaN,5.500113150308496,NaN,4.99990433501244
B_scaleAxis_tasks60_chain,B,baseline,LN,E50,Entry,1,27.50003950546115,NaN,5.500113177498832,NaN,4.999904296145184
B_scaleAxis_tasks60_chain,B,baseline,LN,E51,Entry,1,27.500039412238866,NaN,5.5001132077848,NaN,4.9999042516644225
B_scaleAxis_tasks60_chain,B,baseline,LN,E52,Entry,1,27.50003930766562,NaN,5.500113240307662,NaN,4.999904203086434
B_scaleAxis_tasks60_chain,B,baseline,LN,E53,Entry,1,27.50003919474602,NaN,5.500113274441256,NaN,4.999904151526713
B_scaleAxis_tasks60_chain,B,baseline,LN,E54,Entry,1,27.5000390757037,NaN,5.500113309730433,NaN,4.999904097803307
B_scaleAxis_tasks60_chain,B,baseline,LN,E55,Entry,1,27.500038952179096,NaN,5.500113345845381,NaN,4.999904042514286
B_scaleAxis_tasks60_chain,B,baseline,LN,E56,Entry,1,27.500038825381633,NaN,5.500113382547922,NaN,4.999903986096059
B_scaleAxis_tasks60_chain,B,baseline,LN,E57,Entry,1,27.50003869621202,NaN,5.500113419666616,NaN,4.999903928868235
B_scaleAxis_tasks60_chain,B,baseline,LN,E58,Entry,1,27.50003856537537,NaN,5.500113457078533,NaN,4.9999038710707655
B_scaleAxis_tasks60_chain,B,baseline,LN,E59,Entry,1,27.500038433516618,NaN,5.5001134946958645,NaN,4.999903812900731
B_scaleAxis_tasks60_chain,B,baseline,LN,E60,Entry,1,27.500038820401052,NaN,5.500113532456141,NaN,4.999903848915748
B_scaleAxis_tasks60_chain,B,baseline,LN,AS1,Activity,1,27.477962607286035,0.0,5.512985572959572,0.0,4.984225379087082
B_scaleAxis_tasks60_chain,B,baseline,LN,AS2,Activity,1,27.48090294510909,0.0,5.510825703286865,0.0,4.986712413843617
B_scaleAxis_tasks60_chain,B,baseline,LN,AS3,Activity,1,27.483544842734243,0.0,5.508991126428409,0.0,4.9888526250998675
B_scaleAxis_tasks60_chain,B,baseline,LN,AS4,Activity,1,27.48589978443418,0.0,5.507440482134948,0.0,4.990684851446516
B_scaleAxis_tasks60_chain,B,baseline,LN,AS5,Activity,1,27.487983141494073,0.0,5.5061361256995545,0.0,4.992245471955477
B_scaleAxis_tasks60_chain,B,baseline,LN,AS6,Activity,1,27.48981301291753,0.0,5.505044114805134,0.0,4.993568160332646
B_scaleAxis_tasks60_chain,B,baseline,LN,AS7,Activity,1,27.491409215751503,0.0,5.504134113773141,0.0,4.994683749976044
B_scaleAxis_tasks60_chain,B,baseline,LN,AS8,Activity,1,27.49279243035117,0.0,5.503379234355157,0.0,4.995620192540222
B_scaleAxis_tasks60_chain,B,baseline,LN,AS9,Activity,1,27.493983498262214,0.0,5.502755830370335,0.0,4.996402592773569
B_scaleAxis_tasks60_chain,B,baseline,LN,AS10,Activity,1,27.495002864604203,0.0,5.5022432613781955,0.0,4.997053303258949
B_scaleAxis_tasks60_chain,B,baseline,LN,AS11,Activity,1,27.495870152764578,0.0,5.50182363834257,0.0,4.9975920640465565
B_scaleAxis_tasks60_chain,B,baseline,LN,AS12,Activity,1,27.496603856660467,0.0,5.501481562013543,0.0,4.998036173840544
B_scaleAxis_tasks60_chain,B,baseline,LN,AS13,Activity,1,27.497221134553044,0.0,5.501203862625111,0.0,4.998400681234105
B_scaleAxis_tasks60_chain,B,baseline,LN,AS14,Activity,1,27.497737688151442,0.0,5.500979347543363,0.0,4.9986985863583415
B_scaleAxis_tasks60_chain,B,baseline,LN,AS15,Activity,1,27.498167711282065,0.0,5.5007985617481046,0.0,4.998941045124073
B_scaleAxis_tasks60_chain,B,baseline,LN,AS16,Activity,1,27.49852389348856,0.0,5.5006535645103,0.0,4.999137569925591
B_scaleAxis_tasks60_chain,B,baseline,LN,AS17,Activity,1,27.498817465388004,0.0,5.500537724347666,0.0,4.9992962221978425
B_scaleAxis_tasks60_chain,B,baseline,LN,AS18,Activity,1,27.49905827425939,0.0,5.500445533292118,0.0,4.999423793548719
B_scaleAxis_tasks60_chain,B,baseline,LN,AS19,Activity,1,27.499254880066598,0.0,5.500372440672504,0.0,4.999525973318344
B_scaleAxis_tasks60_chain,B,baseline,LN,AS20,Activity,1,27.499414663810608,0.0,5.5003147059817765,0.0,4.9996075013497085
B_scaleAxis_tasks60_chain,B,baseline,LN,AS21,Activity,1,27.49954394169984,0.0,5.500269269935507,0.0,4.999672305501924
B_scaleAxis_tasks60_chain,B,baseline,LN,AS22,Activity,1,27.499648080072973,0.0,5.500233642512432,0.0,4.999723624015271
B_scaleAxis_tasks60_chain,B,baseline,LN,AS23,Activity,1,27.499731607283483,0.0,5.500205806572635,0.0,4.9997641132667905
B_scaleAxis_tasks60_chain,B,baseline,LN,AS24,Activity,1,27.499798319844533,0.0,5.500184135550716,0.0,4.999795941757332
B_scaleAxis_tasks60_chain,B,baseline,LN,AS25,Activity,1,27.49985138103959,0.0,5.500167323698211,0.0,4.999820871367455
B_scaleAxis_tasks60_chain,B,baseline,LN,AS26,Activity,1,27.49989341094249,0.0,5.500154327383399,0.0,4.999840327030438
B_scaleAxis_tasks60_chain,B,baseline,LN,AS27,Activity,1,27.499926567365073,0.0,5.500144316029559,0.0,4.999855456014053
B_scaleAxis_tasks60_chain,B,baseline,LN,AS28,Activity,1,27.499952617694312,0.0,5.500136631373351,0.0,4.999867177995492
B_scaleAxis_tasks60_chain,B,baseline,LN,AS29,Activity,1,27.4999730018983,0.0,5.500130753840317,0.0,4.9998762270691826
B_scaleAxis_tasks60_chain,B,baseline,LN,AS30,Activity,1,27.499988887204882,0.0,5.500126274957786,0.0,4.999883186757552
B_scaleAxis_tasks60_chain,B,baseline,LN,AS31,Activity,1,27.500001215096127,0.0,5.50012287484912,0.0,4.999888519008861
B_scaleAxis_tasks60_chain,B,baseline,LN,AS32,Activity,1,27.500010741341583,0.0,5.500120303973389,0.0,4.999892588072131
B_scaleAxis_tasks60_chain,B,baseline,LN,AS33,Activity,1,27.50001806981979,0.0,5.500118368387183,0.0,4.999895680042194
B_scaleAxis_tasks60_chain,B,baseline,LN,AS34,Activity,1,27.50002368087313,0.0,5.500116917909548,0.0,4.999898018772513
B_scaleAxis_tasks60_chain,B,baseline,LN,AS35,Activity,1,27.500027954908425,0.0,5.500115836664806,0.0,4.999899778762489
B_scaleAxis_tasks60_chain,B,baseline,LN,AS36,Activity,1,27.500031191905446,0.0,5.500115035561138,0.0,4.999901095541325
B_scaleAxis_tasks60_chain,B,baseline,LN,AS37,Activity,1,27.50003362744021,0.0,5.500114446336433,0.0,4.999902073993694
B_scaleAxis_tasks60_chain,B,baseline,LN,AS38,Activity,1,27.500035445764198,0.0,5.5001140168657585,0.0,4.999902795003348
B_scaleAxis_tasks60_chain,B,baseline,LN,AS39,Activity,1,27.50003679041774,0.0,5.500113707479151,0.0,4.999903320730026
B_scaleAxis_tasks60_chain,B,baseline,LN,AS40,Activity,1,27.50003777279508,0.0,5.500113488084509,0.0,4.999903698782105
B_scaleAxis_tasks60_chain,B,baseline,LN,AS41,Activity,1,27.500038479018187,0.0,5.500113335928637,0.0,4.999903965501666
B_scaleAxis_tasks60_chain,B,baseline,LN,AS42,Activity,1,27.50003897542566,0.0,5.500113233861988,0.0,4.999904148539882
B_scaleAxis_tasks60_chain,B,baseline,LN,AS43,Activity,1,27.50003931293358,0.0,5.500113168998995,0.0,4.999904268867709
B_scaleAxis_tasks60_chain,B,baseline,LN,AS44,Activity,1,27.500039530483388,0.0,5.500113131687711,0.0,4.999904342339408
B_scaleAxis_tasks60_chain,B,baseline,LN,AS45,Activity,1,27.50003965775557,0.0,5.500113114720345,0.0,4.999904380903595
B_scaleAxis_tasks60_chain,B,baseline,LN,AS46,Activity,1,27.500039717295675,0.0,5.500113112730524,0.0,4.999904393537702
B_scaleAxis_tasks60_chain,B,baseline,LN,AS47,Activity,1,27.500039726172865,0.0,5.500113121734786,0.0,4.999904386966336
B_scaleAxis_tasks60_chain,B,baseline,LN,AS48,Activity,1,27.500039697268015,0.0,5.500113138784949,0.0,4.999904366211484
B_scaleAxis_tasks60_chain,B,baseline,LN,AS49,Activity,1,27.500039640270348,0.0,5.500113161705507,0.0,4.999904335012442
B_scaleAxis_tasks60_chain,B,baseline,LN,AS50,Activity,1,27.50003956244512,0.0,5.500113188895843,0.0,4.999904296145186
B_scaleAxis_tasks60_chain,B,baseline,LN,AS51,Activity,1,27.500039469222838,0.0,5.50011321918181,0.0,4.999904251664424
B_scaleAxis_tasks60_chain,B,baseline,LN,AS52,Activity,1,27.500039364649588,0.0,5.500113251704672,0.0,4.999904203086435
B_scaleAxis_tasks60_chain,B,baseline,LN,AS53,Activity,1,27.50003925172999,0.0,5.500113285838267,0.0,4.999904151526715
B_scaleAxis_tasks60_chain,B,baseline,LN,AS54,Activity,1,27.500039132687668,0.0,5.5001133211274436,0.0,4.9999040978033085
B_scaleAxis_tasks60_chain,B,baseline,LN,AS55,Activity,1,27.500039009163064,0.0,5.500113357242391,0.0,4.999904042514288
B_scaleAxis_tasks60_chain,B,baseline,LN,AS56,Activity,1,27.5000388823656,0.0,5.5001133939449325,0.0,4.999903986096061
B_scaleAxis_tasks60_chain,B,baseline,LN,AS57,Activity,1,27.500038753195987,0.0,5.500113431063626,0.0,4.999903928868237
B_scaleAxis_tasks60_chain,B,baseline,LN,AS58,Activity,1,27.500038622359334,0.0,5.5001134684755435,0.0,4.999903871070767
B_scaleAxis_tasks60_chain,B,baseline,LN,AS59,Activity,1,27.500038490500586,0.0,5.500113506092875,0.0,4.999903812900733
B_scaleAxis_tasks60_chain,B,baseline,LN,AS60,Activity,1,27.500038819345832,0.9999807697831495,5.500113532245094,5.500113532456141,4.999903848915747
B_scaleAxis_tasks5_fanout,B,baseline,LN,P0,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks5_fanout,B,baseline,LN,P1,Processor,1,NaN,0.40909092741292225,NaN,NaN,NaN
B_scaleAxis_tasks5_fanout,B,baseline,LN,P2,Processor,1,NaN,0.477272748589074,NaN,NaN,NaN
B_scaleAxis_tasks5_fanout,B,baseline,LN,P3,Processor,1,NaN,0.5454545697444969,NaN,NaN,NaN
B_scaleAxis_tasks5_fanout,B,baseline,LN,P4,Processor,1,NaN,0.6136363909093234,NaN,NaN,NaN
B_scaleAxis_tasks5_fanout,B,baseline,LN,T0,RefTask,1,8.181816983758454,0.0,NaN,0.0,5.454545723360896
B_scaleAxis_tasks5_fanout,B,baseline,LN,T1,Task,1,1.6363637051746651,0.40909092741292225,NaN,0.2999999991792123,5.454545698838964
B_scaleAxis_tasks5_fanout,B,baseline,LN,T2,Task,1,1.9090909879102593,0.477272748589074,NaN,0.3499999988182265,5.454545698160848
B_scaleAxis_tasks5_fanout,B,baseline,LN,T3,Task,1,2.181818261899922,0.5454545697444969,NaN,0.39999999686902143,5.454545697444969
B_scaleAxis_tasks5_fanout,B,baseline,LN,T4,Task,1,2.4545440201692927,0.6136363909093234,NaN,0.44999971703087893,5.454545696971765
B_scaleAxis_tasks5_fanout,B,baseline,LN,E0,Entry,1,8.181816983758454,NaN,1.4999997064314845,NaN,5.454545723360896
B_scaleAxis_tasks5_fanout,B,baseline,LN,E1,Entry,1,1.6363637051746651,NaN,0.2999999991792123,NaN,5.454545698838964
B_scaleAxis_tasks5_fanout,B,baseline,LN,E2,Entry,1,1.9090909879102593,NaN,0.3499999988182265,NaN,5.454545698160848
B_scaleAxis_tasks5_fanout,B,baseline,LN,E3,Entry,1,2.181818261899922,NaN,0.39999999686902143,NaN,5.454545697444969
B_scaleAxis_tasks5_fanout,B,baseline,LN,E4,Entry,1,2.4545440201692927,NaN,0.44999971703087893,NaN,5.454545696971765
B_scaleAxis_tasks5_fanout,B,baseline,LN,AS1,Activity,1,1.6363637051746602,0.40909092741292225,0.29999999917921144,0.2999999991792123,5.454545698838963
B_scaleAxis_tasks5_fanout,B,baseline,LN,AS2,Activity,1,1.9090909879102538,0.477272748589074,0.3499999988182256,0.3499999988182265,5.454545698160847
B_scaleAxis_tasks5_fanout,B,baseline,LN,AS3,Activity,1,2.1818182618999162,0.5454545697444969,0.3999999968690204,0.39999999686902143,5.454545697444969
B_scaleAxis_tasks5_fanout,B,baseline,LN,AS4,Activity,1,2.454544020169292,0.6136363909093234,0.44999971703087877,0.44999971703087893,5.454545696971765
B_scaleAxis_tasks5_fanout,B,baseline,LN,A0,Activity,1,11.999999038676847,0.0,2.199999715335207,0.0,5.454545723360898
B_scaleAxis_tasks10_fanout,B,baseline,LN,P0,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P1,Processor,1,NaN,0.2647059003350421,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P2,Processor,1,NaN,0.3088235503659793,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P3,Processor,1,NaN,0.3529412003897918,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P4,Processor,1,NaN,0.39705885040647193,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P5,Processor,1,NaN,0.44117650041602574,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P6,Processor,1,NaN,0.48529415041873397,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P7,Processor,1,NaN,0.5294118004137487,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P8,Processor,1,NaN,0.5735294503714216,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,P9,Processor,1,NaN,0.6176471002907429,NaN,NaN,NaN
B_scaleAxis_tasks10_fanout,B,baseline,LN,T0,RefTask,1,15.882351854038602,0.0,NaN,0.0,3.529412015363891
B_scaleAxis_tasks10_fanout,B,baseline,LN,T1,Task,1,1.0588236009129515,0.2647059003350421,NaN,0.2999999998789552,3.529412004467228
B_scaleAxis_tasks10_fanout,B,baseline,LN,T2,Task,1,1.2352941997998264,0.3088235503659793,NaN,0.3499999995285077,3.5294120041826202
B_scaleAxis_tasks10_fanout,B,baseline,LN,T3,Task,1,1.4117647986577857,0.3529412003897918,NaN,0.3999999991779418,3.529412003897919
B_scaleAxis_tasks10_fanout,B,baseline,LN,T4,Task,1,1.588235397486683,0.39705885040647193,NaN,0.4499999988272254,3.529412003613084
B_scaleAxis_tasks10_fanout,B,baseline,LN,T5,Task,1,1.7647059962832274,0.44117650041602574,NaN,0.49999999847541865,3.5294120033282064
B_scaleAxis_tasks10_fanout,B,baseline,LN,T6,Task,1,1.9411765949580615,0.48529415041873397,NaN,0.5499999980968857,3.529412003045338
B_scaleAxis_tasks10_fanout,B,baseline,LN,T7,Task,1,2.117647191114751,0.5294118004137487,NaN,0.5999999970135979,3.529412002758324
B_scaleAxis_tasks10_fanout,B,baseline,LN,T8,Task,1,2.2941177236783648,0.5735294503714216,NaN,0.6499999779545936,3.5294120022856714
B_scaleAxis_tasks10_fanout,B,baseline,LN,T9,Task,1,2.470586345276651,0.6176471002907429,NaN,0.699999417498915,3.529412001661388
B_scaleAxis_tasks10_fanout,B,baseline,LN,E0,Entry,1,15.882351854038602,NaN,4.499999372388688,NaN,3.529412015363891
B_scaleAxis_tasks10_fanout,B,baseline,LN,E1,Entry,1,1.0588236009129515,NaN,0.2999999998789552,NaN,3.529412004467228
B_scaleAxis_tasks10_fanout,B,baseline,LN,E2,Entry,1,1.2352941997998264,NaN,0.3499999995285077,NaN,3.5294120041826202
B_scaleAxis_tasks10_fanout,B,baseline,LN,E3,Entry,1,1.4117647986577857,NaN,0.3999999991779418,NaN,3.529412003897919
B_scaleAxis_tasks10_fanout,B,baseline,LN,E4,Entry,1,1.588235397486683,NaN,0.4499999988272254,NaN,3.529412003613084
B_scaleAxis_tasks10_fanout,B,baseline,LN,E5,Entry,1,1.7647059962832274,NaN,0.49999999847541865,NaN,3.5294120033282064
B_scaleAxis_tasks10_fanout,B,baseline,LN,E6,Entry,1,1.9411765949580615,NaN,0.5499999980968857,NaN,3.529412003045338
B_scaleAxis_tasks10_fanout,B,baseline,LN,E7,Entry,1,2.117647191114751,NaN,0.5999999970135979,NaN,3.529412002758324
B_scaleAxis_tasks10_fanout,B,baseline,LN,E8,Entry,1,2.2941177236783648,NaN,0.6499999779545936,NaN,3.5294120022856714
B_scaleAxis_tasks10_fanout,B,baseline,LN,E9,Entry,1,2.470586345276651,NaN,0.699999417498915,NaN,3.529412001661388
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS1,Activity,1,1.0588236009129486,0.2647059003350421,0.29999999987895437,0.2999999998789552,3.529412004467228
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS2,Activity,1,1.2352941997998232,0.3088235503659793,0.3499999995285068,0.3499999995285077,3.5294120041826202
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS3,Activity,1,1.411764798657781,0.3529412003897918,0.3999999991779407,0.3999999991779418,3.5294120038979173
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS4,Activity,1,1.5882353974866783,0.39705885040647193,0.44999999882722413,0.4499999988272254,3.5294120036130834
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS5,Activity,1,1.7647059962832223,0.44117650041602574,0.49999999847541726,0.49999999847541865,3.529412003328206
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS6,Activity,1,1.9411765949580555,0.48529415041873397,0.5499999980968842,0.5499999980968857,3.529412003045337
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS7,Activity,1,2.1176471911147448,0.5294118004137487,0.5999999970135963,0.5999999970135979,3.529412002758323
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS8,Activity,1,2.294117723678358,0.5735294503714216,0.6499999779545919,0.6499999779545936,3.529412002285671
B_scaleAxis_tasks10_fanout,B,baseline,LN,AS9,Activity,1,2.4705863452766614,0.6176471002907429,0.6999994174989179,0.699999417498915,3.529412001661388
B_scaleAxis_tasks10_fanout,B,baseline,LN,A0,Activity,1,30.52941171926806,0.0,8.649999372804983,0.0,3.529412015363895
B_scaleAxis_tasks20_fanout,B,baseline,LN,P0,Processor,1,NaN,0.0,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P1,Processor,1,NaN,0.12328767114795557,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P2,Processor,1,NaN,0.14383561633365158,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P3,Processor,1,NaN,0.16438356151774047,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P4,Processor,1,NaN,0.1849315067002224,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P5,Processor,1,NaN,0.20547945188109787,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P6,Processor,1,NaN,0.22602739706036665,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P7,Processor,1,NaN,0.24657534223802913,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P8,Processor,1,NaN,0.2671232874140856,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P9,Processor,1,NaN,0.28767123258853555,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P10,Processor,1,NaN,0.30821917776137947,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P11,Processor,1,NaN,0.3287671229326171,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P12,Processor,1,NaN,0.3493150681022489,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P13,Processor,1,NaN,0.3698630132702742,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P14,Processor,1,NaN,0.39041095843669316,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P15,Processor,1,NaN,0.4109589036015059,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P16,Processor,1,NaN,0.43150684876471207,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P17,Processor,1,NaN,0.4520547939263102,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P18,Processor,1,NaN,0.4726027390862936,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,P19,Processor,1,NaN,0.4931506842446287,NaN,NaN,NaN
B_scaleAxis_tasks20_fanout,B,baseline,LN,T0,RefTask,1,23.424657483744845,0.0,NaN,0.0,1.643835617468557
B_scaleAxis_tasks20_fanout,B,baseline,LN,T1,Task,1,0.49315068812650126,0.12328767114795557,NaN,0.3000000021502631,1.6438356153060738
B_scaleAxis_tasks20_fanout,B,baseline,LN,T2,Task,1,0.575342468293903,0.14383561633365158,NaN,0.3500000018002386,1.6438356152417335
B_scaleAxis_tasks20_fanout,B,baseline,LN,T3,Task,1,0.6575342484547801,0.16438356151774047,NaN,0.40000000145015613,1.6438356151774047
B_scaleAxis_tasks20_fanout,B,baseline,LN,T4,Task,1,0.7397260286091346,0.1849315067002224,NaN,0.4500000011000157,1.6438356151130882
B_scaleAxis_tasks20_fanout,B,baseline,LN,T5,Task,1,0.821917808756969,0.20547945188109787,NaN,0.500000000749818,1.643835615048783
B_scaleAxis_tasks20_fanout,B,baseline,LN,T6,Task,1,0.9041095888982836,0.22602739706036665,NaN,0.5500000003995635,1.6438356149844853
B_scaleAxis_tasks20_fanout,B,baseline,LN,T7,Task,1,0.9863013690330804,0.24657534223802913,NaN,0.6000000000492527,1.6438356149201951
B_scaleAxis_tasks20_fanout,B,baseline,LN,T8,Task,1,1.06849314916136,0.2671232874140856,NaN,0.6499999996988857,1.6438356148559117
B_scaleAxis_tasks20_fanout,B,baseline,LN,T9,Task,1,1.1506849292831225,0.28767123258853555,NaN,0.6999999993484631,1.6438356147916315
B_scaleAxis_tasks20_fanout,B,baseline,LN,T10,Task,1,1.232876709398371,0.30821917776137947,NaN,0.7499999989979855,1.6438356147273574
B_scaleAxis_tasks20_fanout,B,baseline,LN,T11,Task,1,1.3150684895071039,0.3287671229326171,NaN,0.7999999986474531,1.643835614663086
B_scaleAxis_tasks20_fanout,B,baseline,LN,T12,Task,1,1.3972602696093213,0.3493150681022489,NaN,0.8499999982968651,1.6438356145988176
B_scaleAxis_tasks20_fanout,B,baseline,LN,T13,Task,1,1.4794520497050148,0.3698630132702742,NaN,0.8999999979462168,1.643835614534552
B_scaleAxis_tasks20_fanout,B,baseline,LN,T14,Task,1,1.5616438297941455,0.39041095843669316,NaN,0.9499999975954849,1.6438356144702875
B_scaleAxis_tasks20_fanout,B,baseline,LN,T15,Task,1,1.6438356098765265,0.4109589036015059,NaN,0.9999999972445557,1.643835614406024
B_scaleAxis_tasks20_fanout,B,baseline,LN,T16,Task,1,1.726027389951284,0.43150684876471207,NaN,1.0499999968928984,1.6438356143417603
B_scaleAxis_tasks20_fanout,B,baseline,LN,T17,Task,1,1.8082191700143249,0.4520547939263102,NaN,1.0999999965380258,1.6438356142774921
B_scaleAxis_tasks20_fanout,B,baseline,LN,T18,Task,1,1.8904109500466302,0.4726027390862936,NaN,1.1499999961683858,1.643835614213195
B_scaleAxis_tasks20_fanout,B,baseline,LN,T19,Task,1,1.9726027299603808,0.4931506842446287,NaN,1.1999999957306349,1.6438356141487627
B_scaleAxis_tasks20_fanout,B,baseline,LN,E0,Entry,1,23.424657483744845,NaN,14.24999996034756,NaN,1.643835617468557
B_scaleAxis_tasks20_fanout,B,baseline,LN,E1,Entry,1,0.49315068812650126,NaN,0.3000000021502631,NaN,1.6438356153060738
B_scaleAxis_tasks20_fanout,B,baseline,LN,E2,Entry,1,0.575342468293903,NaN,0.3500000018002386,NaN,1.6438356152417335
B_scaleAxis_tasks20_fanout,B,baseline,LN,E3,Entry,1,0.6575342484547801,NaN,0.40000000145015613,NaN,1.6438356151774047
B_scaleAxis_tasks20_fanout,B,baseline,LN,E4,Entry,1,0.7397260286091346,NaN,0.4500000011000157,NaN,1.6438356151130882
B_scaleAxis_tasks20_fanout,B,baseline,LN,E5,Entry,1,0.821917808756969,NaN,0.500000000749818,NaN,1.643835615048783
B_scaleAxis_tasks20_fanout,B,baseline,LN,E6,Entry,1,0.9041095888982836,NaN,0.5500000003995635,NaN,1.6438356149844853
B_scaleAxis_tasks20_fanout,B,baseline,LN,E7,Entry,1,0.9863013690330804,NaN,0.6000000000492527,NaN,1.6438356149201951
B_scaleAxis_tasks20_fanout,B,baseline,LN,E8,Entry,1,1.06849314916136,NaN,0.6499999996988857,NaN,1.6438356148559117
B_scaleAxis_tasks20_fanout,B,baseline,LN,E9,Entry,1,1.1506849292831225,NaN,0.6999999993484631,NaN,1.6438356147916315
B_scaleAxis_tasks20_fanout,B,baseline,LN,E10,Entry,1,1.232876709398371,NaN,0.7499999989979855,NaN,1.6438356147273574
B_scaleAxis_tasks20_fanout,B,baseline,LN,E11,Entry,1,1.3150684895071039,NaN,0.7999999986474531,NaN,1.643835614663086
B_scaleAxis_tasks20_fanout,B,baseline,LN,E12,Entry,1,1.3972602696093213,NaN,0.8499999982968651,NaN,1.6438356145988176
B_scaleAxis_tasks20_fanout,B,baseline,LN,E13,Entry,1,1.4794520497050148,NaN,0.8999999979462168,NaN,1.643835614534552
B_scaleAxis_tasks20_fanout,B,baseline,LN,E14,Entry,1,1.5616438297941455,NaN,0.9499999975954849,NaN,1.6438356144702875
B_scaleAxis_tasks20_fanout,B,baseline,LN,E15,Entry,1,1.6438356098765265,NaN,0.9999999972445557,NaN,1.643835614406024
B_scaleAxis_tasks20_fanout,B,baseline,LN,E16,Entry,1,1.726027389951284,NaN,1.0499999968928984,NaN,1.6438356143417603
B_scaleAxis_tasks20_fanout,B,baseline,LN,E17,Entry,1,1.8082191700143249,NaN,1.0999999965380258,NaN,1.6438356142774921
B_scaleAxis_tasks20_fanout,B,baseline,LN,E18,Entry,1,1.8904109500466302,NaN,1.1499999961683858,NaN,1.643835614213195
